INDEX, action count,go_forward(go),go_forward(could not go),turn right,turn left, suck up,  cleaned cell(0)
0 0 0 0 0 2 0 1 1 0 0 
Index: 275
1 1 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 276
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 0 1 1 
0 0 0 0 0 3 0 0 0 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 1 0 2 0 0 1 1 1 
0 1 0 0 0 3 1 1 0 0 1 
0 0 0 0 0 2 1 1 0 0 1 
1 1 0 0 0 2 1 1 1 0 1 
Index: 277
1 1 1 1 1 2 0 0 0 1 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 3 0 0 0 0 0 
1 1 1 1 1 2 0 0 1 1 1 
1 1 1 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
1 0 0 1 0 2 0 0 0 0 0 
1 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 1 0 0 2 0 0 0 1 0 
1 1 1 0 0 2 0 0 0 0 0 
Index: 278
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 1 1 1 0 
0 0 0 0 0 2 1 1 0 1 0 
0 0 0 0 0 2 0 0 0 0 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 1 0 3 1 1 1 1 1 
0 0 0 0 1 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 279
0 0 0 0 1 2 0 0 0 0 0 
1 0 0 0 1 2 0 0 0 0 0 
1 0 0 0 0 3 0 0 0 0 0 
1 0 0 0 1 2 0 0 0 0 0 
0 0 0 0 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 1 2 1 0 0 0 0 
0 1 0 0 1 3 1 0 0 0 0 
0 0 0 0 1 2 1 1 1 1 0 
0 1 1 0 1 2 1 1 1 0 0 
Index: 280
0 0 1 0 1 2 0 0 0 0 0 
0 0 0 0 0 2 0 1 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 1 1 1 0 
0 0 0 0 0 2 0 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 281
0 1 1 1 0 2 0 1 0 0 0 
0 1 1 1 0 2 1 0 0 0 0 
0 0 0 0 0 3 1 0 0 0 0 
1 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 1 2 1 1 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 2 0 0 0 0 0 
1 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 1 0 1 1 
0 0 0 0 0 2 1 1 0 1 1 
Index: 282
1 1 1 1 0 2 0 0 0 0 0 
1 1 1 1 0 2 0 0 0 0 0 
1 1 1 0 0 3 0 0 0 0 0 
1 1 0 1 1 2 0 0 0 0 0 
1 1 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 1 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 1 0 
0 0 0 0 0 3 1 1 1 1 0 
0 1 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 283
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 0 1 1 1 1 
0 0 0 0 0 2 1 1 0 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 1 0 0 0 2 0 0 0 0 1 
0 1 1 1 1 2 0 0 0 0 0 
0 1 0 0 1 3 0 0 0 0 0 
0 1 0 1 0 2 0 0 0 0 0 
0 0 0 1 0 2 0 0 0 0 0 
Index: 284
0 1 0 0 1 2 0 1 1 1 1 
0 0 0 1 1 2 0 1 1 1 1 
0 0 0 0 0 3 0 0 1 1 1 
0 0 0 0 0 2 0 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 285
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 0 3 0 0 0 0 1 
1 1 0 1 0 2 0 0 0 0 0 
1 1 0 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 1 
0 0 0 0 1 2 0 0 0 0 0 
0 0 0 0 0 2 0 1 0 0 0 
Index: 286
1 0 0 0 0 2 0 0 0 0 0 
1 1 1 0 0 2 1 0 0 0 0 
0 1 0 0 0 3 0 0 0 0 0 
0 0 1 0 1 2 1 0 0 0 0 
0 1 0 1 1 2 1 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 1 1 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 287
0 1 0 0 1 2 1 1 1 1 1 
0 1 1 0 0 2 1 1 1 1 1 
0 0 1 0 0 3 0 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 1 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 1 1 1 1 
0 0 0 0 0 2 0 1 0 1 0 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 288
1 0 0 0 1 2 0 0 0 0 0 
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 3 0 0 0 1 1 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 2 0 0 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 1 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 289
0 0 0 0 0 2 0 0 0 0 0 
1 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 1 1 1 1 2 0 0 0 0 0 
1 1 0 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
1 1 1 0 1 2 1 1 0 1 1 
1 1 1 1 1 2 0 0 1 1 1 
1 0 1 1 0 3 0 1 1 1 1 
1 1 1 1 0 2 0 0 1 1 1 
0 1 1 1 0 2 1 0 0 1 1 
Index: 290
0 0 0 0 1 2 0 0 0 0 0 
1 0 0 1 1 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 1 
0 0 0 0 1 2 0 0 0 0 0 
1 0 0 0 0 2 0 0 0 0 1 
2 2 3 2 2 2 2 2 3 2 2 
1 1 1 0 0 2 0 0 0 0 0 
1 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 291
0 0 0 1 1 2 1 1 1 1 1 
0 0 1 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 1 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 1 0 1 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 1 1 0 
Index: 292
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 1 0 1 0 2 1 1 1 1 1 
1 1 1 1 0 2 1 1 1 1 1 
1 1 1 1 0 3 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
0 1 0 0 0 2 1 1 1 1 1 
Index: 293
1 1 1 1 1 2 1 1 1 1 1 
0 1 1 0 0 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
0 0 0 1 1 2 1 1 1 1 1 
0 1 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 1 0 0 
0 0 0 0 0 3 0 0 0 1 1 
0 0 0 0 0 2 1 1 1 1 0 
0 0 0 0 0 2 0 0 1 0 0 
Index: 294
0 0 1 0 1 2 0 0 1 1 1 
0 0 1 0 1 2 0 0 1 1 1 
0 0 1 1 0 3 0 0 1 1 1 
1 1 1 1 1 2 0 1 1 1 1 
1 1 0 1 1 2 0 0 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 295
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 3 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 1 1 1 2 0 0 0 0 1 
0 0 1 0 1 2 1 1 0 0 1 
1 1 1 0 0 3 0 0 0 0 0 
0 0 1 1 1 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 296
0 0 1 1 1 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 0 1 1 1 1 
0 0 1 0 0 2 0 1 1 1 1 
0 0 0 0 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 1 1 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 1 0 0 0 1 
0 0 0 0 0 2 0 1 0 0 1 
0 0 0 0 0 2 1 1 0 1 1 
Index: 297
1 0 0 0 1 2 1 1 1 1 1 
0 1 0 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 1 0 1 2 1 1 1 1 1 
1 1 0 1 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 1 0 2 0 0 0 0 0 
0 0 0 1 1 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 1 0 2 0 0 0 0 0 
Index: 298
1 1 0 0 1 2 0 1 0 1 1 
1 1 1 0 1 2 1 0 1 1 1 
1 1 1 0 0 3 0 0 0 1 1 
1 1 0 0 0 2 0 0 0 1 1 
1 1 0 0 0 2 0 0 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 1 0 2 0 0 0 0 0 
0 1 0 0 0 3 0 1 0 0 0 
1 0 1 1 0 2 0 0 0 0 0 
0 0 1 0 0 2 0 0 0 0 0 
Index: 299
0 0 0 0 0 2 1 1 1 1 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 1 0 0 0 0 
1 0 0 1 0 2 1 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
1 0 0 0 0 2 1 1 1 0 0 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 0 1 1 1 1 
0 0 0 0 1 2 0 0 0 1 1 
0 0 0 0 0 2 1 1 0 1 1 
Index: 300
1 1 1 1 1 2 0 0 1 1 1 
1 1 1 1 1 2 0 0 0 1 1 
1 1 1 0 1 3 0 0 1 1 1 
1 1 0 1 1 2 0 0 0 1 1 
0 0 0 0 0 2 0 0 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 1 0 1 1 
0 0 0 0 0 2 0 1 0 1 1 
0 0 0 0 0 3 0 1 0 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 301
0 0 0 0 0 2 1 1 1 0 0 
0 0 0 0 0 2 1 0 1 0 0 
0 0 0 0 0 3 1 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 1 1 1 1 
0 1 0 1 0 2 0 0 0 0 1 
0 1 0 0 0 3 0 0 0 0 1 
1 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 302
0 0 0 0 0 2 0 0 0 1 0 
0 0 0 0 0 2 0 1 1 0 0 
0 0 0 0 0 3 0 1 0 0 0 
0 0 1 0 1 2 0 0 0 1 0 
0 1 0 0 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 1 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 1 0 0 0 3 0 0 0 0 1 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 1 2 0 0 0 0 0 
Index: 303
0 0 0 0 0 2 0 0 1 0 0 
0 1 1 0 0 2 0 0 0 1 0 
1 0 0 0 0 3 0 0 0 0 1 
1 0 1 1 0 2 0 0 0 1 0 
1 1 0 0 0 2 0 0 0 1 0 
2 2 3 2 2 2 2 2 3 2 2 
1 1 0 0 0 2 0 0 0 0 0 
0 1 0 0 0 2 0 1 0 0 0 
0 0 0 0 0 3 0 0 0 1 0 
0 0 0 0 0 2 0 0 1 1 0 
0 1 0 0 0 2 0 0 0 0 0 
Index: 304
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 3 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 1 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
1 0 0 0 0 2 0 0 0 0 0 
1 0 1 1 0 2 0 0 0 0 0 
1 1 1 1 1 3 0 0 0 0 0 
0 1 1 1 1 2 0 0 0 0 0 
0 1 0 0 1 2 1 0 0 1 0 
Index: 305
0 1 0 0 0 2 1 1 0 0 0 
0 0 0 0 0 2 1 1 1 0 0 
0 0 0 1 0 3 0 1 0 1 0 
0 0 0 1 0 2 1 1 1 0 1 
0 0 0 0 0 2 1 1 1 0 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 0 0 
0 0 0 0 0 2 0 1 0 1 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 1 0 0 2 1 1 0 0 0 
0 0 0 0 0 2 0 0 0 1 0 
Index: 306
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 1 2 1 1 1 1 1 
0 1 0 0 0 3 1 1 1 1 1 
0 0 0 0 1 2 1 1 1 1 1 
0 0 0 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 1 2 0 1 1 1 0 
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 307
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 2 1 1 1 0 0 
0 0 0 0 0 3 1 0 1 1 0 
0 0 0 0 0 2 1 1 1 0 0 
0 0 0 0 0 2 1 1 1 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 1 1 
0 0 0 0 0 2 0 0 1 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 308
1 1 1 1 0 2 1 0 0 0 0 
1 1 1 1 0 2 0 0 1 0 0 
1 1 1 1 0 3 0 0 0 0 0 
1 1 1 1 0 2 1 1 0 0 0 
1 1 1 1 0 2 1 1 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 1 1 1 1 2 0 0 0 0 0 
0 1 1 0 0 2 0 0 0 0 0 
0 0 1 0 0 3 0 0 0 0 0 
0 0 1 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 309
0 0 0 0 0 2 1 1 1 1 1 
0 1 0 0 1 2 1 1 1 1 1 
0 0 0 1 1 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 1 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 0 0 1 
0 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 3 0 0 0 0 1 
0 0 0 0 0 2 0 0 1 0 0 
0 0 0 0 0 2 1 1 0 0 1 
Index: 310
1 1 1 1 1 2 1 1 1 1 1 
0 1 0 0 1 2 1 1 1 1 1 
1 0 0 0 1 3 0 1 1 0 0 
0 0 0 1 1 2 1 1 0 1 1 
0 0 0 0 1 2 1 1 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 1 1 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 311
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 0 1 
1 1 1 1 1 3 1 1 0 0 0 
1 1 1 1 1 2 1 0 0 1 1 
1 1 1 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 1 1 2 0 0 0 1 1 
0 0 0 1 0 2 0 0 0 0 1 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 312
0 1 0 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 1 1 
0 0 0 0 0 3 0 0 0 0 0 
0 1 0 1 0 2 0 0 1 0 0 
0 0 1 1 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
1 1 1 1 0 2 0 0 0 0 0 
0 1 1 1 1 2 0 0 0 0 0 
0 0 1 1 0 3 0 0 0 0 0 
0 0 0 1 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 313
0 1 1 1 0 2 0 1 0 0 0 
0 1 0 1 0 2 0 1 0 0 0 
0 1 0 0 0 3 0 1 0 0 0 
1 0 0 1 1 2 0 0 1 0 0 
1 0 0 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 0 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 0 1 1 
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 2 1 0 1 1 1 
Index: 314
0 0 0 1 0 2 0 0 0 0 0 
0 0 0 1 0 2 0 0 0 0 1 
0 1 1 1 0 3 0 0 0 0 0 
0 1 0 0 0 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 1 2 0 0 0 0 0 
0 1 0 1 0 2 0 0 0 0 1 
0 1 1 1 0 3 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
0 0 1 1 1 2 0 0 1 1 0 
Index: 315
0 0 0 0 0 2 1 1 1 1 1 
1 0 0 1 0 2 1 1 1 1 1 
1 0 0 0 0 3 1 1 1 1 1 
1 0 0 1 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 1 1 1 1 
0 0 0 0 0 3 0 1 1 0 1 
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 2 1 0 0 0 0 
Index: 316
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 0 0 1 3 0 0 0 0 0 
1 1 0 1 0 2 0 0 0 0 0 
1 1 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 1 1 
0 0 1 0 0 2 0 0 0 0 0 
1 1 1 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 2 0 0 0 0 1 
Index: 317
0 0 0 0 0 2 1 1 1 1 1 
1 0 0 1 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
1 0 0 0 0 2 0 0 0 0 0 
0 1 0 0 0 2 0 0 0 0 0 
0 1 1 0 0 3 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
0 0 0 0 1 2 0 0 0 0 0 
Index: 318
0 0 1 1 1 2 1 1 1 1 1 
0 0 0 0 1 2 1 1 1 1 1 
1 0 1 0 1 3 1 1 1 1 1 
1 0 0 1 1 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 1 0 1 1 
0 0 0 0 0 2 1 0 0 0 1 
Index: 319
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 1 0 0 0 
0 0 0 0 0 3 0 1 1 1 0 
0 0 0 0 1 2 0 0 0 1 0 
0 0 0 0 0 2 0 0 0 1 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 2 1 1 0 0 1 
0 0 0 0 0 3 0 1 0 1 1 
0 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 2 0 0 0 0 1 
Index: 320
1 1 1 1 1 2 0 0 1 1 1 
1 1 1 0 0 2 0 1 0 1 0 
0 0 0 0 1 3 0 1 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 1 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 1 0 1 0 
0 0 0 0 0 2 0 1 0 1 0 
0 0 0 0 0 3 0 0 0 1 1 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 321
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 0 3 1 0 0 1 0 
1 1 1 1 1 2 0 1 0 0 0 
1 1 1 0 1 2 1 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 1 1 1 2 0 0 0 0 0 
0 1 1 1 1 2 0 0 0 0 0 
0 0 1 0 0 3 0 0 0 0 0 
0 0 1 1 1 2 0 0 0 0 0 
0 1 1 1 1 2 0 0 0 0 0 
Index: 322
0 1 0 0 0 2 0 0 0 0 0 
0 1 0 0 0 2 0 0 0 0 0 
0 1 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 0 1 0 
0 1 1 1 0 2 0 1 0 1 1 
0 0 0 0 0 3 0 1 0 0 1 
0 0 0 0 0 2 1 0 1 0 0 
0 0 1 0 0 2 1 1 1 0 0 
Index: 323
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 1 0 3 1 1 1 1 1 
0 1 0 0 1 2 1 1 1 1 1 
0 0 0 0 1 2 1 1 1 1 1 
Index: 324
1 1 0 0 0 2 0 0 0 0 0 
1 1 0 1 1 2 0 0 0 1 1 
1 1 0 0 0 3 0 0 0 0 0 
1 1 1 0 0 2 0 0 0 0 0 
0 1 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 1 0 2 1 1 0 1 0 
0 0 0 0 0 2 0 1 0 0 0 
0 0 0 0 0 3 0 0 1 0 0 
0 1 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 325
1 0 0 0 0 2 0 0 0 0 0 
1 0 1 1 0 2 0 1 0 0 0 
0 0 1 0 0 3 0 0 0 0 0 
0 0 1 0 0 2 1 0 0 0 0 
0 0 0 0 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 2 1 0 0 1 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 1 1 1 0 
0 0 0 0 0 2 0 1 0 0 0 
Index: 326
1 1 1 0 0 2 1 1 1 0 0 
1 1 1 1 0 2 1 1 1 0 0 
1 1 1 1 0 3 0 1 0 0 1 
0 1 0 1 1 2 1 0 0 0 0 
0 0 0 0 1 2 0 1 1 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 1 0 
0 0 0 0 0 2 0 0 0 1 0 
0 1 0 0 0 3 0 0 0 0 1 
0 1 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 327
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 3 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 0 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 1 1 1 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 1 
0 1 1 1 0 3 0 0 0 0 0 
0 1 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 328
1 1 1 1 1 2 0 0 1 0 0 
1 1 1 1 1 2 1 0 1 0 0 
1 1 1 1 1 3 0 1 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 1 1 0 0 
