INDEX, action count,go_forward(go),go_forward(could not go),turn right,turn left, suck up,  cleaned cell(0)
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 
Index: 266
0 0 0 0 0 0 1 1 1 1 
0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 1 0 1 0 
0 0 0 0 0 0 1 0 1 0 
0 0 0 0 0 0 0 0 1 0 
1 0 0 0 0 0 0 1 0 1 
0 0 0 0 0 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 0 
0 0 0 1 1 0 0 0 0 0 
Index: 267
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 1 0 
0 0 0 0 1 1 0 0 1 1 
0 1 1 0 0 0 0 0 0 0 
0 0 0 1 0 1 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 1 1 0 0 
1 0 1 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 
Index: 268
0 1 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 1 0 
0 1 0 0 0 0 1 1 1 0 
0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 1 1 1 
0 0 0 0 0 1 1 1 1 1 
0 0 0 0 0 1 1 1 1 1 
0 0 0 0 0 1 1 1 1 1 
0 0 1 1 1 1 1 1 1 1 
Index: 269
0 0 1 1 0 1 0 1 1 1 
0 0 1 1 0 0 0 1 1 1 
0 0 1 1 1 0 0 0 1 1 
0 0 0 0 0 1 0 0 1 0 
1 0 0 0 0 0 0 0 0 1 
0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 0 1 0 0 0 0 0 0 
1 0 0 0 0 0 0 1 0 0 
1 1 0 0 0 0 0 0 0 0 
Index: 270
0 0 1 0 0 1 0 0 0 0 
0 0 1 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 0 0 
0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 
0 1 0 1 0 0 0 0 0 0 
Index: 271
0 0 1 0 0 1 1 0 1 1 
0 0 0 0 0 1 0 1 1 0 
0 0 0 0 0 1 0 0 0 0 
0 0 1 0 0 1 0 0 0 0 
0 1 0 0 1 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 1 0 0 0 0 
Index: 272
1 0 0 0 0 0 1 1 1 1 
1 1 0 0 0 0 0 1 1 1 
0 0 1 0 0 0 0 1 0 1 
0 0 0 0 0 0 0 0 1 1 
0 0 1 1 0 0 0 0 1 1 
0 1 0 1 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 273
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 1 
0 0 0 1 0 0 0 1 0 0 
0 0 0 0 1 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 1 
0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 
0 0 1 0 0 0 1 0 0 1 
0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 
Index: 274
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 
0 0 0 0 1 0 0 0 0 0 
0 1 0 0 0 0 1 0 0 0 
0 1 0 0 1 0 1 0 0 1 
0 1 0 0 0 0 1 0 0 0 
1 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 
Index: 275
1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 0 1 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 276
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 1 0 
0 1 0 1 1 0 0 0 1 1 
0 0 0 0 0 1 0 0 1 1 
0 0 0 0 0 0 1 0 0 0 
0 0 1 0 0 0 0 1 0 0 
1 0 0 0 0 0 0 0 0 0 
Index: 277
0 1 1 0 0 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 
1 1 1 0 1 1 0 0 0 0 
0 1 1 0 1 0 0 1 0 0 
0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 1 0 0 0 
Index: 278
0 0 0 0 0 1 1 1 0 0 
0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 1 0 
0 0 0 0 0 1 0 0 0 0 
0 1 1 1 1 1 1 0 1 0 
0 0 0 1 1 0 0 0 0 0 
0 0 0 1 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 1 
Index: 279
1 1 0 0 1 0 0 1 0 0 
1 1 0 1 0 1 0 1 1 0 
0 0 0 0 0 0 1 1 1 0 
0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 1 1 1 0 0 
0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 1 1 0 
Index: 280
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 1 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 0 1 0 0 0 0 1 0 
0 0 1 0 0 0 1 0 0 0 
0 0 1 0 0 1 0 0 0 1 
0 0 0 0 0 0 0 0 0 1 
Index: 281
0 0 0 0 0 0 0 1 0 1 
0 0 0 0 0 1 1 0 1 1 
0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 1 0 
0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 282
1 0 0 0 0 0 0 1 1 1 
1 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 1 0 0 1 
0 0 0 1 0 0 1 1 1 1 
0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 1 1 0 0 0 
0 0 0 0 0 1 0 0 0 1 
0 0 0 0 0 1 1 0 0 0 
0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 1 0 0 
Index: 283
1 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 
1 0 0 1 1 1 0 0 0 0 
1 0 1 0 1 0 1 0 0 0 
1 1 0 0 0 0 1 0 0 0 
1 1 0 0 0 0 0 0 0 0 
0 1 1 0 1 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 284
1 1 1 1 0 0 0 0 0 0 
1 1 1 1 1 0 0 0 0 0 
1 1 1 1 0 0 0 0 0 0 
1 1 1 1 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 
0 1 1 0 0 1 1 0 0 0 
0 0 0 0 0 1 0 0 0 0 
Index: 285
1 1 0 1 0 0 1 0 1 0 
1 1 1 0 0 0 0 0 1 0 
1 1 1 1 0 0 0 0 0 0 
1 1 0 1 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 1 0 1 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 286
0 1 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 1 0 0 1 0 
0 1 0 0 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 287
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 1 0 
0 0 0 1 0 0 0 0 0 0 
0 0 0 1 0 0 0 1 1 1 
0 0 0 0 0 0 0 0 1 0 
0 0 0 1 0 1 0 0 0 0 
0 0 1 0 0 1 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 
Index: 288
1 1 1 1 0 0 0 0 0 0 
1 1 1 0 0 0 0 0 0 0 
1 1 1 0 0 0 0 0 0 0 
1 1 1 1 0 0 0 0 0 0 
1 1 1 1 0 0 0 0 0 0 
1 0 1 0 0 0 0 0 0 0 
0 0 0 1 1 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 1 1 1 1 0 0 1 1 0 
Index: 289
0 0 0 0 0 0 0 1 1 1 
0 0 0 0 0 0 1 1 1 1 
0 0 0 0 0 0 0 1 1 1 
0 0 0 1 1 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 1 1 
Index: 290
0 1 1 1 1 0 1 0 0 0 
0 0 0 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 0 0 1 
1 0 1 1 1 1 1 0 0 1 
0 0 0 0 0 1 1 0 0 1 
0 0 0 1 0 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 291
0 0 0 0 0 1 0 0 1 0 
0 1 0 0 0 0 0 1 1 1 
0 0 0 0 0 1 1 1 0 0 
0 0 0 0 0 0 1 1 0 1 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 1 0 
Index: 292
0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 1 0 0 0 1 
0 0 1 0 0 1 0 0 0 1 
1 1 0 0 0 0 0 0 0 0 
1 1 1 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 0 
Index: 293
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 1 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 1 
1 0 0 1 1 0 0 0 0 0 
0 1 0 1 1 0 0 0 0 0 
Index: 294
0 0 0 0 0 0 0 1 0 0 
1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 1 0 0 1 0 0 0 1 0 
0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 0 0 1 0 0 0 0 1 
0 0 0 1 0 0 0 0 0 1 
Index: 295
0 0 0 0 0 1 0 1 0 0 
0 0 1 1 0 0 0 0 1 1 
0 0 0 1 0 1 1 1 1 1 
0 0 1 0 0 0 0 1 0 1 
0 0 0 0 1 0 0 1 0 1 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 1 
0 0 0 1 0 1 0 0 0 0 
Index: 296
0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 1 0 1 
0 0 1 1 1 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 297
0 1 1 1 1 1 0 0 0 0 
0 1 1 1 1 1 0 0 0 0 
0 0 1 0 1 1 0 0 0 0 
0 0 1 0 1 0 0 0 0 0 
1 0 1 1 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 
Index: 298
0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 1 1 
0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 1 
0 1 1 0 0 0 0 1 0 0 
0 0 0 0 0 0 1 1 0 0 
1 0 0 0 1 0 0 0 0 0 
Index: 299
1 1 1 0 1 0 1 1 1 1 
0 0 0 0 0 1 1 1 1 1 
0 1 0 0 0 1 1 0 1 0 
0 1 0 1 0 0 0 1 1 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 
Index: 300
0 0 0 0 1 0 0 0 0 0 
0 0 1 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 0 1 0 0 0 0 0 0 
0 1 1 0 1 0 1 0 0 0 
0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 1 0 
Index: 301
1 1 1 1 0 0 1 0 0 0 
0 0 1 1 0 0 0 0 0 0 
1 1 1 1 1 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 
Index: 302
1 0 0 0 0 0 0 0 0 0 
1 1 1 1 0 0 0 0 0 0 
1 1 1 0 0 0 0 0 0 0 
1 0 0 0 1 0 0 0 0 0 
1 1 1 0 1 0 1 0 0 0 
1 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 
0 0 0 1 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 303
1 0 0 1 1 1 0 1 1 1 
1 1 1 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 1 1 
0 1 0 0 1 0 0 0 1 0 
0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 304
0 0 0 1 0 0 0 0 1 1 
0 0 0 1 1 1 0 1 1 0 
0 0 0 0 0 0 0 1 1 0 
0 0 0 0 0 0 0 1 0 0 
0 0 0 0 1 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 305
0 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 1 0 0 
0 0 0 0 0 0 1 0 0 1 
0 0 0 0 1 0 0 1 0 0 
0 0 0 1 0 0 0 1 0 0 
0 0 0 1 1 1 1 1 1 0 
0 0 0 0 0 0 1 1 0 0 
0 0 0 0 0 0 1 1 1 0 
Index: 306
1 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 1 1 
Index: 307
0 0 0 0 0 0 0 0 0 1 
0 0 0 0 1 0 1 0 1 1 
0 0 0 0 0 0 0 0 0 0 
0 0 0 1 0 1 1 0 1 0 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 
0 0 1 1 0 1 1 1 1 1 
0 0 0 0 1 1 1 0 1 0 
Index: 308
0 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 1 1 1 
0 0 0 0 1 0 0 1 1 0 
0 0 0 1 1 1 0 1 1 1 
0 0 0 0 1 0 0 0 1 0 
0 0 0 1 1 0 0 0 0 0 
0 0 1 0 0 0 1 1 1 1 
0 0 0 0 1 1 0 1 1 1 
0 0 0 0 1 1 0 1 1 1 
0 0 0 0 0 0 0 1 1 1 
Index: 309
1 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 1 1 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 1 0 0 
0 0 0 0 1 0 0 0 1 1 
Index: 310
1 1 1 1 0 1 0 0 0 0 
1 1 1 1 0 1 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 
1 1 1 0 0 0 0 0 0 0 
1 1 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 311
1 1 0 0 0 0 0 0 0 0 
1 1 0 0 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 1 0 1 0 0 0 0 0 
1 0 1 0 0 0 0 0 0 1 
1 1 1 0 0 0 0 0 0 0 
0 0 1 0 0 0 1 0 1 1 
0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 1 
0 0 0 0 0 0 0 0 0 1 
Index: 312
0 0 1 0 1 0 1 0 1 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 1 0 1 0 0 
0 0 0 0 0 0 0 1 1 1 
0 0 0 0 0 0 1 1 1 1 
0 0 0 1 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 
1 0 0 0 0 0 0 0 0 0 
Index: 313
0 1 0 0 0 1 1 0 0 0 
0 0 1 1 0 0 0 0 0 0 
1 1 1 1 1 0 0 0 0 0 
0 1 1 1 0 0 1 0 0 0 
0 1 0 0 0 0 1 0 1 0 
0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 0 1 
Index: 314
0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
1 0 0 0 1 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 1 0 1 
0 0 0 0 0 0 0 0 1 0 
Index: 315
0 1 1 1 1 1 1 0 0 0 
0 1 1 1 0 0 0 0 0 0 
0 0 1 1 1 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 
1 1 1 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 316
0 0 0 0 0 0 0 0 0 0 
0 1 0 0 1 0 0 0 0 0 
1 1 0 0 1 0 0 0 0 0 
0 1 1 0 0 0 0 0 0 0 
0 1 0 0 1 1 0 0 0 0 
1 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
1 1 1 0 0 0 0 0 0 1 
0 1 1 0 0 0 0 0 0 0 
Index: 317
0 0 0 0 1 0 0 0 0 0 
0 1 0 1 0 1 0 0 0 0 
0 0 1 1 0 0 0 0 0 0 
0 0 1 1 1 1 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 1 1 0 1 1 
0 1 0 0 0 0 1 0 0 1 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 318
1 1 0 0 0 0 0 0 0 1 
1 0 0 0 0 0 1 1 1 1 
1 0 0 0 0 0 0 1 0 1 
0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 1 0 1 1 1 
0 0 0 0 0 0 1 0 1 0 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 319
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 1 0 0 0 
0 0 0 1 0 0 0 1 0 0 
0 0 0 1 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
1 1 0 1 0 0 0 0 0 0 
0 1 1 0 1 0 0 0 0 0 
1 0 0 1 1 0 0 0 0 0 
0 0 1 1 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 320
1 1 0 0 0 0 0 0 0 0 
1 1 0 1 1 0 0 0 0 0 
1 1 0 1 1 0 0 0 0 0 
1 1 0 1 0 0 0 0 0 0 
1 1 0 0 1 0 0 0 0 0 
0 1 0 0 0 1 0 0 0 0 
0 0 1 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 321
0 1 0 1 1 0 0 0 0 0 
1 0 1 0 0 0 0 0 0 0 
1 1 1 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 
1 0 1 0 0 0 0 0 0 0 
1 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 1 0 1 0 0 0 0 0 
Index: 322
0 0 0 1 1 0 1 0 0 0 
0 0 0 0 0 1 0 1 0 0 
0 1 0 0 1 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 
Index: 323
1 1 1 0 0 0 1 0 1 1 
1 1 1 1 0 1 0 0 0 0 
1 1 1 1 1 1 1 0 0 0 
0 0 1 1 1 1 1 0 0 0 
1 0 1 0 1 1 1 0 0 0 
0 0 0 0 0 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 324
0 0 0 0 0 0 0 0 1 1 
0 0 0 1 0 0 0 1 1 1 
0 0 0 0 0 0 0 0 0 1 
0 0 0 0 0 0 1 1 1 1 
0 0 0 0 0 1 1 0 1 1 
0 0 0 0 0 0 1 0 1 1 
0 0 1 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 1 1 1 
0 0 0 0 0 0 0 0 1 1 
0 0 0 0 0 0 0 0 1 1 
Index: 325
1 1 1 0 0 0 0 0 1 0 
0 1 0 0 0 0 0 0 1 1 
0 1 0 0 0 1 0 0 1 1 
0 0 0 0 1 0 0 0 1 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 1 
Index: 326
1 0 0 1 0 0 0 0 0 0 
1 1 0 0 0 0 0 1 0 0 
1 1 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 0 1 0 
0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 0 
0 0 0 0 1 0 1 1 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 327
0 0 0 0 0 0 0 1 0 0 
1 1 0 0 0 1 1 1 0 0 
1 0 0 1 1 1 1 1 0 0 
0 0 0 1 0 0 1 1 0 0 
0 0 1 0 0 0 1 0 1 1 
0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0 1 0 0 0 0 0 0 0 0 
Index: 328
0 0 0 0 0 0 0 0 0 0 
0 0 1 0 0 0 0 0 0 1 
0 0 0 0 0 0 0 1 1 1 
0 0 0 0 0 1 0 1 1 1 
0 0 0 0 0 0 0 1 1 1 
0 0 0 1 0 0 0 1 0 1 
0 0 1 1 0 0 0 0 0 1 
0 0 0 0 1 1 1 1 0 0 
0 0 0 0 0 1 1 0 0 0 
0 0 0 0 0 0 0 0 0 0 
Index: 329
1 1 1 0 0 0 1 1 1 1 
1 1 1 0 1 0 1 0 1 1 
1 0 0 0 0 0 1 1 0 0 
0 1 0 0 0 0 1 1 1 1 
0 1 0 1 0 0 1 1 0 0 
0 0 1 1 0 0 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 1 0 0 0 0 
0 0 0 0 0 0 0 1 0 0 
0 0 0 0 0 0 0 0 0 0 
